# DEC     RA      z
57.714 1.66788 0.741473
72.9572 7.34864 0.636626
79.5862 22.4881 0.61659
70.4805 14.6609 0.649604
76.9827 30.504 0.621891
80.1222 55.5886 0.614673
58.6625 15.1169 0.732469
78.1775 59.1647 0.619283
77.6832 84.819 0.620051
73.1295 53.9214 0.634743
70.8659 53.4984 0.645054
71.46 71.7859 0.643651
68.9654 77.916 0.656447
59.4387 42.8017 0.724448
57.3155 43.1784 0.746282
57.0037 55.4433 0.746936
57.9609 87.7295 0.73806
59.9504 1.71011 0.721638
67.4727 9.20365 0.664721
81.5214 41.1734 0.611941
71.527 25.0555 0.64301
71.7302 33.6238 0.643139
71.0254 36.8057 0.646065
62.7679 25.6238 0.695096
68.5362 45.1024 0.656659
60.1933 31.9187 0.717857
60.0735 35.3347 0.719502
60.0714 39.9448 0.719958
60.2284 49.8061 0.718
63.1697 75.9268 0.692228
58.5461 68.9699 0.730884
56.7686 71.7058 0.749762
64.643 1.95379 0.684315
77.7581 11.7341 0.621318
64.5698 7.92229 0.684181
83.6579 47.636 0.609349
73.1421 21.983 0.638953
75.1811 34.6563 0.627496
72.6881 32.8947 0.639005
61.1233 18.9914 0.711518
77.6339 69.4136 0.622181
71.1591 41.0282 0.645148
72.5191 52.4011 0.639018
73.5287 64.2779 0.636258
71.7655 64.1319 0.643189
71.4152 83.384 0.644511
66.9776 60.9226 0.670526
59.4843 41.0766 0.725993
59.9552 49.2406 0.721423
57.2604 46.5148 0.745888
61.7377 68.0918 0.703365
59.4339 66.3936 0.725683
58.6956 84.5425 0.731404
69.2921 4.31638 0.657089
67.3077 7.56385 0.66792
59.2444 8.57317 0.72951
76.543 27.2217 0.626124
58.0697 13.0157 0.740024
64.5619 22.5513 0.684025
59.6153 21.1938 0.725033
66.5701 35.2959 0.672208
73.6193 76.7924 0.636759
65.7314 45.4365 0.67621
61.0394 39.2878 0.71311
66.7828 65.1278 0.671799
60.3622 46.9912 0.719047
65.3568 88.4532 0.679651
58.7211 55.8452 0.732784
61.3314 84.803 0.709706
57.9132 80.5293 0.741837
82.5106 5.19472 0.61251
72.0498 8.92886 0.643795
83.8186 41.2483 0.610664
83.0244 66.4529 0.61243
77.9803 39.8029 0.622329
78.7508 59.0352 0.621222
66.9135 27.6593 0.671474
69.8222 34.3848 0.65382
75.7537 66.5765 0.628797
73.6246 61.4746 0.637732
65.7856 42.2005 0.67769
64.3284 46.2632 0.686616
66.477 63.0579 0.672233
66.2087 73.7652 0.674594
64.0018 67.8468 0.688398
62.7892 71.8982 0.696522
59.5401 68.0102 0.725432
57.2843 64.3692 0.747368
57.9518 78.644 0.741065
85.1504 9.73123 0.609229
80.0776 12.5821 0.617932
78.2718 17.914 0.620905
70.2907 13.8435 0.65307
79.4361 36.9536 0.619008
62.5739 16.8271 0.700586
60.2474 18.0435 0.722255
66.6753 28.1075 0.672081
65.72 30.9872 0.678804
74.2929 64.0834 0.635531
60.2096 29.7509 0.721642
69.0985 56.2304 0.658573
61.7379 40.5154 0.709596
64.7383 51.605 0.68552
58.9602 42.7455 0.732966
66.1386 81.9051 0.677326
64.1773 87.8317 0.69004
60.7871 69.1568 0.714608
58.375 67.2722 0.737176
57.8758 87.517 0.743499
69.213 4.44014 0.659192
71.7751 9.89372 0.647073
69.2272 11.8131 0.659201
67.751 16.1799 0.668079
63.3509 17.5852 0.696165
67.1988 24.0634 0.670749
57.9551 19.0262 0.743778
76.664 72.3529 0.627183
71.8433 53.11 0.644046
73.7849 81.6248 0.638569
67.3924 52.7974 0.668515
66.6549 59.6518 0.673335
66.0386 68.9103 0.677717
58.8679 50.1524 0.734636
61.6119 72.3667 0.709121
59.0124 71.4509 0.732234
58.4839 75.4859 0.738319
68.3907 1.89666 0.665236
86.7022 39.5071 0.609328
69.1796 11.0866 0.660347
66.2107 12.3348 0.675944
73.7599 24.6681 0.639519
79.7985 58.092 0.620515
74.5529 39.4411 0.63483
71.0374 38.4462 0.650399
65.5118 38.3396 0.681915
69.9909 60.0247 0.6547
66.5963 56.1453 0.674054
61.8643 47.7289 0.709027
62.5051 53.3345 0.702139
60.0991 52.1261 0.724758
61.6822 67.084 0.708174
59.1915 87.1091 0.732376
72.1197 3.54833 0.646242
75.7551 8.37985 0.631534
78.4831 20.4229 0.623722
70.8953 17.5308 0.652661
59.1728 12.4072 0.735246
71.7879 26.4018 0.647038
73.6238 40.3573 0.639863
59.0142 21.5517 0.735723
74.8244 68.9118 0.635876
71.6474 69.5073 0.647883
69.1353 67.9119 0.660665
65.7432 55.9417 0.680864
66.2201 65.5627 0.67682
63.2355 63.7211 0.69788
62.585 68.9445 0.702631
58.5844 61.3509 0.740341
58.518 80.0888 0.740308
79.0014 4.98525 0.623524
73.6146 8.30485 0.640396
78.5179 19.9445 0.623739
61.9643 10.1186 0.709496
81.9638 74.509 0.617771
77.6085 49.5154 0.627394
61.8554 22.3227 0.709999
74.6784 55.5983 0.634965
69.5806 44.794 0.658513
71.4501 62.7856 0.649381
59.3066 33.952 0.732639
66.9997 61.5585 0.672835
66.6507 71.5203 0.676533
59.7618 52.0262 0.728114
57.8248 51.508 0.748191
60.4092 86.7703 0.722965
72.5235 1.09773 0.647426
78.3971 6.66929 0.626918
78.9739 15.3942 0.624413
59.2796 8.20103 0.733882
61.7389 10.4732 0.713111
70.8266 19.9138 0.6545
58.2368 13.9825 0.744794
62.1426 20.3701 0.708882
77.9369 75.1375 0.626184
71.1749 47.7367 0.652456
62.6335 33.3701 0.7051
70.4131 64.6455 0.656769
68.5231 65.8237 0.665866
62.4519 48.7814 0.707306
66.2982 84.9396 0.680401
64.3889 81.8203 0.692073
59.4863 69.899 0.729967
78.1666 0.296678 0.625806
74.9499 5.24211 0.636557
61.8611 4.84751 0.71082
84.064 51.9209 0.616422
62.651 13.5778 0.706649
77.6352 50.4798 0.628118
72.6396 37.0727 0.646824
73.2152 42.4558 0.644533
68.5647 35.4671 0.664994
58.6667 28.6953 0.7417
66.3916 48.8663 0.67853
69.6426 88.694 0.660345
59.7393 42.6778 0.730698
59.2958 48.8363 0.734592
58.359 53.9752 0.745039
60.4755 73.8129 0.722774
67.7102 0.0995801 0.672576
79.9994 10.4577 0.622443
82.3842 26.2923 0.617956
79.2846 27.0352 0.624494
70.2732 16.6268 0.659852
66.1576 19.0114 0.68201
63.6782 19.4218 0.698629
77.949 68.0045 0.62757
66.1636 29.479 0.682367
72.8277 52.3777 0.64423
58.765 27.2755 0.740749
58.9841 32.6836 0.739439
60.8602 39.7574 0.722323
59.1 41.0786 0.738301
65.4297 86.3231 0.685591
60.4643 59.0699 0.726113
62.3505 79.5276 0.710481
58.4158 72.5277 0.743706
73.9322 1.52762 0.642835
86.9624 44.6157 0.614006
70.3336 10.1985 0.659501
70.1273 15.3859 0.66126
73.0538 23.0925 0.645691
76.712 39.8058 0.632855
79.3554 77.2414 0.624666
64.0576 25.865 0.696019
68.8853 39.2286 0.665206
60.2642 28.6752 0.729558
62.9131 37.2241 0.706025
66.6159 50.76 0.678158
68.4893 73.0417 0.668258
67.0883 75.6861 0.676202
64.7727 82.3333 0.691452
61.6532 71.0209 0.713853
77.0966 0.736423 0.632318
66.3524 5.03687 0.684684
77.988 22.4615 0.628455
72.666 22.7704 0.648253
60.3042 16.0459 0.729406
63.1527 21.5946 0.703376
77.7865 68.2885 0.629742
76.8944 87.7212 0.633859
70.2705 46.0058 0.659281
58.9492 28.5157 0.741943
67.689 56.4994 0.67395
63.2514 49.6678 0.702351
63.827 57.509 0.697518
65.8471 85.2401 0.68562
58.2209 54.0496 0.747715
58.5011 66.2719 0.743294
74.0225 1.83828 0.642948
87.4323 83.3829 0.61416
62.5216 8.5817 0.71025
78.1613 32.779 0.629835
80.5663 59.7583 0.624372
69.9629 26.3727 0.662151
70.7775 30.1138 0.658655
63.5287 24.5374 0.701906
74.4918 59.8798 0.642064
74.9795 71.9526 0.639846
61.7318 31.7166 0.71776
61.0263 33.6473 0.721994
65.7335 55.003 0.686406
64.4319 58.0594 0.695263
64.8798 76.3292 0.692943
61.6425 67.9256 0.71487
60.9606 86.9534 0.722952
67.0156 0.299141 0.680258
75.3918 5.37664 0.638383
63.0131 8.3869 0.707049
73.772 21.2779 0.644656
71.7621 25.8019 0.652533
70.1901 27.1665 0.661952
78.887 68.4047 0.627642
60.1034 21.2265 0.731935
69.1722 36.9592 0.665586
72.2519 55.8578 0.650521
69.7518 61.9529 0.662126
66.324 54.1673 0.683155
69.1989 78.6331 0.666859
64.9312 55.0718 0.691227
68.0512 88.9213 0.673274
64.2877 66.1558 0.694918
64.2152 77.934 0.699355
62.6382 76.9688 0.709846
58.2426 65.3763 0.748936
59.9857 0.688122 0.7342
63.3492 4.33947 0.705395
61.5221 7.2725 0.71962
64.9886 11.7409 0.695178
76.9387 29.8632 0.635083
58.6478 12.9134 0.746636
59.2096 15.1155 0.741682
71.8918 32.4196 0.654011
77.9133 83.4657 0.632534
62.6042 28.2881 0.71109
72.1262 61.0372 0.652456
63.0038 41.0449 0.708757
65.1291 54.8086 0.691395
66.7127 76.5574 0.683255
64.75 89.2971 0.69429
61.1298 81.9041 0.724201
69.6322 1.55959 0.666166
60.3592 3.3192 0.732605
82.5826 38.5256 0.622297
63.213 11.3736 0.707439
60.7378 13.0346 0.728146
76.2903 43.2805 0.637066
73.4045 43.0632 0.645809
58.501 21.5232 0.748974
75.0748 79.7745 0.640993
67.7779 47.9888 0.675894
61.7073 38.3704 0.719797
66.0497 58.8416 0.686954
66.7901 71.6518 0.681865
60.9611 50.8247 0.726978
59.8269 53.0888 0.735557
60.9905 70.1264 0.723976
59.1101 88.0275 0.741806
71.7736 7.60447 0.655219
65.941 9.7353 0.688243
70.2809 17.4856 0.664243
64.2632 16.4584 0.701169
77.9073 52.9726 0.633292
69.7332 34.1278 0.666016
71.1261 40.9083 0.658439
74.5745 73.1471 0.644211
60.5063 30.3838 0.73101
71.5219 78.9418 0.65718
69.9534 72.0298 0.664869
62.6891 46.5308 0.711294
60.349 46.9892 0.73245
58.7161 51.8812 0.747195
58.6482 66.7963 0.74752
60.1294 2.14217 0.735508
74.3752 12.2685 0.647036
80.4541 32.5062 0.627852
77.4966 31.1814 0.634444
60.6894 17.4965 0.730756
73.6726 43.1142 0.646862
75.1205 81.3762 0.641407
68.2074 48.3911 0.674108
68.9142 65.8555 0.670709
64.5765 58.6339 0.69843
66.429 88.0558 0.687014
61.9066 86.725 0.718843
58.9666 88.0049 0.744536
78.0133 11.0926 0.633889
60.4933 7.9848 0.73349
76.4958 29.1903 0.640019
80.7502 60.1644 0.627782
66.2081 22.173 0.688631
68.2734 28.0786 0.677562
75.9724 60.5418 0.640899
74.4485 76.6771 0.646184
72.3938 65.6434 0.654824
72.4101 82.5792 0.655474
68.9571 66.1108 0.671933
61.2743 44.1145 0.725051
62.7265 53.7989 0.711415
62.0367 63.2783 0.717905
60.2749 80.9796 0.73386
67.6343 0.925785 0.6803
77.7257 12.3235 0.63366
62.131 8.21123 0.719349
69.9688 16.0278 0.666726
71.6098 23.956 0.658801
62.1092 19.1655 0.719928
65.001 26.2388 0.698062
60.9322 25.1873 0.729645
75.3809 85.2908 0.643706
68.5159 46.7827 0.674634
70.8462 63.7024 0.661989
69.9639 84.4481 0.667262
65.4548 56.6509 0.692672
63.8093 60.0997 0.70505
60.3281 57.1481 0.734271
61.4837 85.0185 0.724368
71.8853 0.385486 0.658281
74.0532 6.48285 0.649653
65.8284 8.47943 0.693317
76.7142 24.135 0.641403
79.6052 41.0711 0.630976
63.1255 18.2466 0.711237
79.5926 74.9487 0.630462
70.3994 35.9085 0.664845
75.1214 73.9037 0.645181
59.918 29.172 0.739984
59.3313 32.0284 0.74619
71.0394 89.0861 0.663228
61.2151 42.872 0.727772
67.5431 82.8842 0.683264
60.5693 51.3804 0.73299
63.4289 72.0024 0.708127
62.8567 76.351 0.7144
59.2265 63.0741 0.745184
68.582 0.154011 0.676968
69.5596 4.23336 0.670871
80.5919 16.432 0.630056
74.7619 18.956 0.648631
71.7291 20.4203 0.659742
81.5428 87.8007 0.62733
76.0477 43.1222 0.642511
67.5369 28.1563 0.681249
63.369 25.9683 0.710297
67.784 38.481 0.680487
66.4028 45.4322 0.689065
71.036 80.5273 0.664675
69.9955 79.7043 0.668468
63.7835 52.9245 0.706387
65.0629 68.8196 0.698235
60.9533 57.4339 0.730412
59.608 58.3615 0.742789
83.7257 0.455903 0.626348
83.8619 21.1911 0.62617
86.4861 82.1459 0.622906
71.9656 14.123 0.661025
75.7675 22.5872 0.64564
62.9072 13.7469 0.715849
71.0321 27.1966 0.664887
66.6008 24.8225 0.686851
77.8775 88.1272 0.639232
74.3126 61.8734 0.650782
70.6401 54.9071 0.666004
60.449 33.947 0.735854
70.3462 86.4278 0.667251
64.6203 57.2137 0.700813
66.449 83.2748 0.690711
59.877 56.9218 0.741311
61.2727 86.7075 0.729104
71.0598 2.91051 0.664092
75.4523 13.2913 0.646272
82.1836 36.052 0.627836
74.0259 21.6353 0.65072
78.7317 42.6086 0.635998
77.2346 53.1571 0.640777
71.4494 40.0248 0.662349
75.0113 68.3288 0.647802
73.8667 77.6262 0.653469
67.2287 49.657 0.684477
66.9071 60.3475 0.686577
66.2477 67.1489 0.690212
65.6798 74.6635 0.695224
64.3596 75.4847 0.704715
60.4862 60.8027 0.735504
59.9946 83.636 0.739585
59.739 1.58749 0.744359
87.7181 57.4163 0.622924
86.4222 66.9924 0.62577
69.8768 12.4273 0.672482
72.8092 21.6438 0.65705
69.5516 21.1104 0.673992
67.7878 24.0136 0.683764
75.785 54.4789 0.646206
74.9693 62.2016 0.650589
70.5118 47.522 0.667427
73.925 87.6399 0.653433
71.654 81.214 0.66224
64.6805 48.0838 0.703254
67.7182 66.9349 0.683333
64.2454 57.6701 0.705091
65.9331 77.7351 0.69521
60.0224 69.2368 0.738983
78.2631 7.46404 0.639058
64.5138 6.97118 0.70647
60.0315 9.97147 0.743623
80.952 50.0238 0.63314
62.415 19.0735 0.721928
77.6754 67.852 0.639376
72.2179 48.1036 0.659429
73.8474 61.3273 0.653265
73.7279 80.8422 0.655552
70.7623 70.1828 0.66648
70.4524 83.6248 0.670308
60.1381 44.0694 0.740554
60.1277 50.7781 0.742597
63.0145 83.5872 0.71781
60.2692 85.8013 0.739437
81.207 13.0933 0.632473
85.6204 52.4737 0.626814
83.5422 49.9254 0.629959
61.4947 11.6392 0.730778
80.3155 49.2081 0.6345
79.5625 58.8242 0.637162
68.0314 29.737 0.683494
67.7245 32.7702 0.685117
73.2631 62.6689 0.656744
72.0264 75.7139 0.662737
60.9023 37.8407 0.734107
65.9178 64.3547 0.695629
64.996 64.1897 0.700606
63.9406 66.331 0.708269
63.0498 84.1328 0.717525
59.4025 70.209 0.747719
81.9843 10.3777 0.631543
80.9768 24.25 0.633491
68.9649 14.5616 0.680369
79.7704 46.3331 0.63631
69.7839 26.863 0.674452
78.2299 80.0414 0.638695
70.8308 42.925 0.668896
72.238 58.8605 0.660778
61.4808 34.3013 0.730895
68.9195 61.2984 0.67813
60.1755 39.4869 0.742889
65.6439 67.0943 0.698172
60.9237 55.6678 0.735082
59.8691 61.8789 0.744834
71.827 1.2216 0.663519
85.0918 55.554 0.629388
79.0192 27.3489 0.638274
78.5058 34.3237 0.63983
62.0466 14.0618 0.729002
81.3342 75.9171 0.632504
71.1785 30.5636 0.668295
68.0294 29.6015 0.6841
65.3068 31.4403 0.70293
66.9867 38.0863 0.690225
73.4493 73.1656 0.657588
71.6045 74.1734 0.66603
69.2856 73.9397 0.676737
62.5567 54.4568 0.721306
63.1229 65.4781 0.715523
61.759 81.0061 0.727772
89.055 67.1418 0.625745
62.3208 6.26335 0.725657
72.442 17.1422 0.663987
72.5525 25.3747 0.662113
74.0661 35.1334 0.656232
78.8585 86.2535 0.641083
61.6526 23.5757 0.732356
65.3388 35.601 0.703878
69.2547 55.7884 0.678563
66.8438 54.7991 0.69282
68.346 77.4425 0.683279
67.1132 75.9979 0.69072
61.1676 60.6951 0.733049
60.2259 72.329 0.743412
60.5117 3.30465 0.742957
59.9847 6.42332 0.748821
72.8776 16.1269 0.662574
77.6381 33.0058 0.644397
76.6052 35.8508 0.647707
76.1075 43.0791 0.649085
68.1915 32.0259 0.686112
70.3419 51.4829 0.674245
60.4865 32.9342 0.742738
61.2178 37.8517 0.735079
66.9344 66.1 0.690496
64.5515 65.6812 0.707648
64.1932 80.025 0.713467
61.7636 88.3469 0.73212
82.6088 8.48797 0.63253
60.7141 4.66995 0.7435
85.7661 67.2898 0.630608
81.1513 35.1236 0.63554
82.4058 66.4731 0.634505
78.2518 44.3043 0.643507
78.604 85.8404 0.641137
60.3637 25.403 0.746821
63.4821 33.3932 0.718521
71.7129 69.2925 0.668642
70.2129 77.9235 0.67656
64.2103 51.592 0.710737
66.8154 69.8797 0.69389
65.1856 71.0414 0.704534
61.6064 79.5493 0.733131
60.5822 88.4628 0.742917
76.0511 7.63134 0.651052
74.3416 13.3195 0.656611
69.5908 14.8095 0.679733
64.7061 15.2125 0.709582
78.2975 44.2463 0.643557
68.7693 26.4438 0.683408
66.6005 26.8661 0.695346
77.4077 81.3946 0.644925
60.7451 29.3101 0.743555
66.8859 44.1358 0.694567
69.9768 77.9919 0.677003
69.3508 87.2246 0.682273
64.8081 65.2673 0.708247
63.5776 76.3076 0.718142
75.8986 0.164038 0.651666
82.6652 15.9293 0.634389
65.0213 6.488 0.709067
60.2222 8.35625 0.74891
83.5153 74.4952 0.632384
79.7247 51.4084 0.641539
70.2337 29.1042 0.677611
78.6232 71.7722 0.642565
70.3205 40.2168 0.675475
61.5509 28.0907 0.735766
73.535 78.4104 0.660678
62.2457 35.794 0.730517
69.2636 70.4755 0.680829
69.2929 87.2056 0.682609
66.7178 73.0727 0.695989
59.9967 56.9046 0.747758
62.6886 89.0066 0.726601
62.7709 1.24286 0.727845
84.4239 31.102 0.631494
64.1036 9.64941 0.715173
77.2988 28.7068 0.648864
79.8993 49.7822 0.640354
81.0175 86.5385 0.638287
64.6615 21.2016 0.711595
69.9652 33.2952 0.678611
67.5845 39.0467 0.691688
73.1305 72.5045 0.663121
72.3915 77.421 0.667025
66.5666 58.4167 0.699803
66.703 68.9614 0.696458
65.7423 81.8985 0.702615
60.9913 62.5492 0.741127
62.1025 1.75526 0.733232
83.1684 17.1315 0.635921
79.7511 18.9097 0.641789
79.0186 22.1161 0.642654
77.3103 28.4804 0.649259
82.8295 80.883 0.635782
79.5951 55.9741 0.642598
69.1913 29.1224 0.685087
60.4634 22.0178 0.748123
72.9523 61.2511 0.664709
63.9479 43.7494 0.717847
62.6483 48.4907 0.728948
65.1741 72.3694 0.707168
61.8458 78.5855 0.734711
80.2439 10.6149 0.642324
78.9535 17.6272 0.643495
75.9351 20.3108 0.653592
75.195 28.3939 0.657276
73.1714 29.0894 0.664641
68.7372 29.418 0.687106
69.9905 38.3902 0.680521
69.3722 40.898 0.682793
71.9473 64.1376 0.670686
68.9179 56.4825 0.685275
67.7117 62.0746 0.693533
66.4154 66.8901 0.700502
65.9935 86.6655 0.704127
61.2742 83.2107 0.740269
83.1299 17.1664 0.635666
81.3293 27.956 0.639433
69.913 17.0575 0.681409
78.5251 43.199 0.64617
77.5469 53.1186 0.649636
68.8506 33.7126 0.687475
74.2485 56.3266 0.661455
69.7231 44.9494 0.68266
72.7649 62.5312 0.66667
62.1309 37.8407 0.735115
69.1469 77.0081 0.684897
60.8408 46.101 0.744015
65.2338 76.2907 0.710089
63.3878 86.113 0.725036
69.796 0.813142 0.683299
87.4349 56.8586 0.632961
84.8659 39.4045 0.636058
78.8894 37.4921 0.645879
81.2491 72.0848 0.640245
75.8065 41.892 0.655849
76.3404 50.5552 0.65532
76.3676 60.5642 0.654796
64.1907 30.8438 0.719897
60.9795 29.9081 0.745789
70.7397 79.7478 0.677211
68.0392 73.4415 0.693027
66.3461 82.9453 0.702985
60.4605 77.09 0.749793
79.1338 10.2191 0.645894
67.4491 8.4364 0.698743
77.1506 22.3195 0.652905
75.5756 32.8525 0.658326
69.3209 24.952 0.685265
61.7498 21.355 0.740056
70.6213 40.1095 0.677492
73.3486 59.0231 0.666198
70.9291 61.0185 0.677891
72.0417 88.6488 0.672072
68.857 88.9263 0.688627
66.1876 81.007 0.706183
63.9176 80.2843 0.720809
61.035 80.8345 0.744641
64.6077 2.46011 0.717544
78.9138 14.0085 0.646847
61.4285 8.30835 0.743918
75.7819 23.2644 0.658127
82.1173 79.3586 0.641044
65.1744 21.7515 0.711465
66.8173 28.2577 0.701256
76.0568 70.3135 0.656296
67.8391 40.7033 0.694359
69.3693 55.4795 0.685718
70.3344 78.8783 0.680248
65.6638 68.0253 0.707818
61.9533 65.6274 0.737712
89.1124 56.4182 0.632645
65.0546 5.94226 0.713427
74.5902 17.8683 0.661842
66.7896 14.4444 0.702975
80.0852 51.3194 0.645436
68.7904 26.6 0.689807
68.5027 34.0609 0.69247
65.5348 36.4972 0.711432
73.0528 73.7487 0.667561
69.8075 71.199 0.684688
63.1452 49.615 0.729182
61.4099 54.8593 0.742032
60.9526 72.3304 0.747457
81.4429 9.53213 0.643594
69.1052 7.92618 0.690611
85.6535 87.314 0.637866
78.3383 29.276 0.651318
63.6468 15.611 0.724847
66.3387 23.3779 0.706602
71.09 34.6554 0.678696
64.3832 28.3575 0.721044
70.7836 51.9779 0.680238
72.0433 71.2349 0.674429
67.8844 61.9087 0.696097
64.766 56.8446 0.716258
64.35 82.369 0.720049
60.9456 76.5301 0.748424
66.5715 4.64732 0.705821
66.0849 8.07733 0.710229
68.7994 12.4835 0.692013
74.4802 24.9298 0.665011
66.8435 19.0529 0.704713
72.7502 34.3622 0.670899
75.8612 49.6796 0.659373
65.6983 31.5078 0.713066
69.701 48.9611 0.686998
65.5261 43.106 0.713428
66.8444 57.5211 0.705076
65.5748 60.395 0.711993
66.4083 81.7201 0.707539
65.1455 89.9226 0.715611
61.0552 77.7187 0.748105
78.9257 4.52035 0.651375
80.4534 21.7385 0.645895
65.348 12.8064 0.714964
81.8487 82.5633 0.644424
61.7837 18.1086 0.743014
77.2837 59.9328 0.656952
67.9261 35.9944 0.697195
64.8434 34.0855 0.719788
72.3754 73.3422 0.673886
71.4035 89.4656 0.678434
65.6598 55.9396 0.712042
65.5697 68.6933 0.711742
63.2606 69.8187 0.729217
63.8699 0.507698 0.727052
79.6323 13.1039 0.648451
85.9713 87.2642 0.639594
71.5474 15.8077 0.68069
66.9789 16.836 0.706637
72.1126 28.4013 0.677351
61.7233 22.0835 0.742675
71.9642 44.0584 0.677896
74.1672 61.8658 0.666443
67.5794 40.3048 0.701022
73.2213 77.2066 0.670641
71.7227 68.2213 0.67715
70.3556 83.7597 0.686616
67.2915 69.771 0.700403
62.6817 57.9005 0.734017
63.8144 81.1866 0.72554
76.4968 1.29345 0.658936
83.9705 17.308 0.640373
80.2439 20.463 0.648283
80.7292 36.5416 0.647404
66.5565 16.3822 0.708954
73.8315 30.4311 0.669134
75.3645 44.526 0.662318
65.7775 29.2703 0.71287
69.2574 44.4426 0.691811
65.9642 41.84 0.711789
61.7217 41.4116 0.744381
67.097 75.7172 0.704829
64.5438 83.2834 0.721483
61.3975 76.3256 0.748541
64.1453 6.10126 0.725555
75.648 14.6277 0.663307
83.2649 43.1097 0.642
71.2053 17.6845 0.683131
78.1551 38.2071 0.654807
64.761 19.3216 0.721467
76.6367 49.6642 0.660221
75.8444 59.6621 0.662502
74.1899 60.8863 0.6685
73.7685 85.7375 0.670912
63.6178 44.5123 0.729607
67.609 86.861 0.702879
75.3159 0.251643 0.665069
66.5744 2.67222 0.710642
77.7643 10.047 0.655904
69.2603 15.3931 0.69501
74.2835 26.9514 0.670178
65.3848 22.8457 0.717757
68.0705 31.2569 0.699613
66.2287 38.546 0.71138
70.5449 57.7488 0.687479
69.3731 67.9681 0.692325
61.646 47.0836 0.748184
65.1531 65.8039 0.717991
64.2512 87.2763 0.726296
67.7227 1.8267 0.704858
76.0563 11.9839 0.663734
71.569 14.4348 0.682534
76.1025 26.0776 0.663276
78.3968 40.0373 0.655798
79.4583 73.4754 0.653292
64.797 27.1595 0.723399
70.6244 45.4474 0.686859
71.2755 59.2776 0.684733
71.7291 76.7155 0.681131
69.8274 79.713 0.691438
63.5613 56.4926 0.732006
64.8279 76.1838 0.721565
71.7866 4.17022 0.683289
72.138 7.50317 0.679985
78.6339 23.8097 0.655593
78.7829 29.6852 0.656384
80.8744 60.4897 0.650721
64.2343 21.1767 0.728315
73.93 50.211 0.672427
73.8391 62.1065 0.671528
67.4845 43.9474 0.703957
69.4072 57.9877 0.692381
69.4848 74.5816 0.693462
66.1486 65.0097 0.713671
62.1963 78.0017 0.744758
73.138 5.11159 0.677566
71.376 13.6389 0.684163
83.3802 61.2669 0.647391
74.372 31.0136 0.671537
79.5508 85.6579 0.655134
77.7846 87.6228 0.658587
73.1127 56.1617 0.677266
72.8385 69.0498 0.677281
70.3433 60.0759 0.6905
70.2715 76.0606 0.689178
67.6018 79.6578 0.70458
62.4383 57.4983 0.741715
62.8653 87.2132 0.74044
85.7421 14.7565 0.643715
78.7793 20.2246 0.655673
84.0934 69.1472 0.646027
61.7164 13.6657 0.749328
78.857 88.0736 0.655871
71.6262 45.8434 0.685201
68.9434 44.2833 0.697102
66.1309 42.1498 0.713987
68.9103 69.5352 0.697334
68.0871 79.2744 0.702996
65.9493 87.3091 0.717987
63.546 89.9166 0.734383
76.5202 6.18348 0.663777
79.8332 23.375 0.654291
72.5145 17.3173 0.681689
82.5198 59.8957 0.649597
72.2267 25.0164 0.682896
62.9932 19.6627 0.740122
68.885 31.809 0.698987
76.1496 75.2815 0.667105
70.1666 47.7227 0.692575
72.4124 81.7661 0.681664
69.4854 64.8777 0.69764
66.6824 59.2535 0.7125
66.2713 88.1857 0.716308
73.732 0.306017 0.675801
78.0421 6.27899 0.659301
